best_programs,time_used,gen_counts
(((((0.0538 * ((x1 ** 0.2) * (x2 ** 0.8))) + (0.3544 * x2)) + (0.5401 * x1)) - (0.0373 * y1)) - 0.0),328.9587345123291,36
(((((0.5009 * ((x1 ** 0.5) * (x2 ** 0.4))) + (0.0005 * x2)) + (0.0034 * x1)) - (0.5924 * y1)) + 327.25),294.4928340911865,29
(((((0.5465 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0019 * x2)) + (0.0 * x1)) - (0.0594 * y1)) + 0.0),260.46420311927795,29
(((((0.5838 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0004 * x2)) + (0.0015 * x1)) - (0.0961 * y1)) + 0.006),224.7649838924408,25
(((((0.5504 * ((x1 ** 0.1) * (x2 ** 0.2))) + (0.0025 * x2)) + (0.0089 * x1)) - (0.0647 * y1)) - 0.0488),232.00504279136658,26
(((((0.3019 * ((x1 ** 0.5) * (x2 ** 0.4))) + (4.1403 * x2)) + (0.0024 * x1)) - (0.0081 * y1)) - 79.159),278.67309308052063,28
(((((0.4357 * ((x1 ** 0.4) * (x2 ** 0.1))) + (0.0604 * x2)) + (0.0 * x1)) - (0.0316 * y1)) - 9.2364),278.17656111717224,31
(((((0.4909 * ((x1 ** 0.4) * (x2 ** 0.6))) + (0.0102 * x2)) + (0.0005 * x1)) - (0.0666 * y1)) - 0.0026),352.76323652267456,34
(((((0.57 * ((x1 ** 0.4) * (x2 ** 0.5))) + (0.0016 * x2)) + (0.0677 * x1)) - (0.0087 * y1)) + 0.0),259.3018333911896,28
(((((0.488 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0732 * x2)) + (0 * x1)) - (0.0732 * y1)) + 0.0017),277.76750111579895,27
(((((0.5493 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0015 * x2)) + (0.0008 * x1)) - (0.0749 * y1)) - 96.052),318.9991338253021,30
(((((0.9111 * ((x1 ** 0.5) * (x2 ** 0.4))) + (0.0541 * x2)) + (89.12 * x1)) - (0.0074 * y1)) + 0.0066),297.43354988098145,28
(((((0.5755 * ((x1 ** 0.4) * (x2 ** 0.4))) + (616.61 * x2)) + (0.0 * x1)) - (0.0228 * y1)) + 0.0021),285.91120409965515,27
(((((0.5193 * ((x1 ** 0.4) * (x2 ** 0.3))) + (0.0046 * x2)) + (0.6482 * x1)) - (0.0003 * y1)) - 0.0),287.4918432235718,27
(((((0.0895 * ((x1 ** 0.8) * (x2 ** 0.2))) + (0.1184 * x2)) + (0.0893 * x1)) - (0.0061 * y1)) + 0.0019),308.5650591850281,29
(((((0.4443 * ((x1 ** 0.4) * (x2 ** 0.6))) + (0.002 * x2)) + (0.0055 * x1)) - (0.0037 * y1)) - 0.0045),309.41149711608887,29
(((((0.3832 * ((x1 ** 0.3) * (x2 ** 0.7))) + (0.0681 * x2)) + (0.0352 * x1)) - (0.0084 * y1)) + 0.0051),318.5005352497101,30
(((((0.3976 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0464 * x2)) + (0.0519 * x1)) - (0.0005 * y1)) + 0.0065),309.03943634033203,29
(((((0.4857 * ((x1 ** 0.3) * (x2 ** 0.6))) + (0.0018 * x2)) + (0.0001 * x1)) - (0.0099 * y1)) + 0.0089),320.4006235599518,30
(((((0.0937 * ((x1 ** 0.9) * (x2 ** 0.1))) + (0.365 * x2)) + (0.005 * x1)) - (0.0015 * y1)) - 0.0),254.10908579826355,24
(((((0.4761 * ((x1 ** 0.2) * (x2 ** 0.6))) + (0.0053 * x2)) + (0.089 * x1)) - (0.0961 * y1)) - 0),554.5398826599121,45
(((((0.4487 * ((x1 ** 0.3) * (x2 ** 0.6))) + (0.0035 * x2)) + (0.0024 * x1)) - (0.0028 * y1)) + 0.0),333.21943640708923,29
(((((0.0936 * ((x1 ** 0.4) * (x2 ** 0.1))) + (0.0033 * x2)) + (0.0925 * x1)) - (0.0496 * y1)) - 0.0006),330.3659963607788,31
(((((0.509 * ((x1 ** 0.3) * (x2 ** 0.7))) + (0.0079 * x2)) + (0.0603 * x1)) - (0.0385 * y1)) - 0.0),317.82355761528015,30
(((((0.489 * ((x1 ** 0.7) * (x2 ** 0.3))) + (0.0239 * x2)) + (0.003 * x1)) - (0.0019 * y1)) + 0.0),265.39715337753296,25
(((((0.0586 * ((x1 ** 0.5) * (x2 ** 0.2))) + (0.3136 * x2)) + (0.0501 * x1)) - (3.4137 * y1)) - 0.0),322.30212593078613,30
(((((0.4635 * ((x1 ** 0.4) * (x2 ** 0.4))) + (45.634 * x2)) + (0 * x1)) - (0.0079 * y1)) + 0.0),244.23858404159546,23
(((((0.5205 * ((x1 ** 0.5) * (x2 ** 0.2))) + (0.0825 * x2)) + (0.0 * x1)) - (0.0888 * y1)) + 0.0),264.6606252193451,25
(((((0.5425 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0037 * x2)) + (0.0 * x1)) - (0.0744 * y1)) + 0.0001),330.3569829463959,31
(((((0.4697 * ((x1 ** 0.6) * (x2 ** 0.3))) + (0.0088 * x2)) + (0.0088 * x1)) - (0.033 * y1)) + 0.0018),318.61173367500305,30
