best_programs,time_used,gen_counts
(((((0.4143 * ((x1 ** 0.1) * (x2 ** 0.5))) + (0.0463 * x2)) + (0.0533 * x1)) - (0.0203 * y1)) + 0.0),284.811883687973,27
(((((0.3882 * ((x1 ** 0.7) * (x2 ** 0.3))) + (0.0822 * x2)) + (0.0074 * x1)) - (0.0216 * y1)) - 0.0044),304.0592532157898,29
(((((0.4624 * ((x1 ** 0.3) * (x2 ** 0.3))) + (25.126 * x2)) + (0.0563 * x1)) - (0.0859 * y1)) + 0.0079),249.69864988327026,24
(((((0.4348 * ((x1 ** 0.2) * (x2 ** 0.4))) + (465.6 * x2)) + (0.0792 * x1)) - (0.0999 * y1)) + 0.0495),391.34937953948975,37
(((((0.4875 * ((x1 ** 0.4) * (x2 ** 0.3))) + (0.0867 * x2)) + (0.0037 * x1)) - (0.1 * y1)) + 0.0097),465.94685983657837,44
(((((0.6689 * ((x1 ** 0.1) * (x2 ** 0.1))) + (0.0877 * x2)) + (0.0076 * x1)) - (0.0776 * y1)) + 0.0376),326.0570089817047,31
(((((0.451 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0629 * x2)) + (0.0522 * x1)) - (0.0961 * y1)) + 0.0012),369.28473353385925,35
(((((0.0129 * ((x1 ** 0.4) * (x2 ** 0.4))) + (0.0195 * x2)) + (0.0042 * x1)) - (0.0802 * y1)) + 0.0497),423.7901291847229,40
(((((0.6373 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0889 * x2)) + (0.053 * x1)) - (0.9923 * y1)) - 0.0049),520.6982159614563,49
(((((0.4622 * ((x1 ** 0.1) * (x2 ** 0.7))) + (0.0836 * x2)) + (0.0709 * x1)) - (0.002 * y1)) + 0.0038),358.2739448547363,34
(((((0.4059 * ((x1 ** 0.2) * (x2 ** 0.1))) + (0.0647 * x2)) + (0.0845 * x1)) - (0.0416 * y1)) + 0.0506),283.37348675727844,27
(((((0.0408 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0952 * x2)) + (0.0013 * x1)) - (0.045 * y1)) + 0.0381),346.8852298259735,33
(((((0.327 * ((x1 ** 0.1) * (x2 ** 0.1))) + (0.0 * x2)) + (0.0016 * x1)) - (0.0484 * y1)) - 0.002),229.1312141418457,22
(((((0.462 * ((x1 ** 0.2) * (x2 ** 0.4))) + (0.0844 * x2)) + (0.0385 * x1)) - (0.0546 * y1)) + 0.0059),443.83154034614563,42
(((((0.4291 * ((x1 ** 0.1) * (x2 ** 0.3))) + (0.0842 * x2)) + (0.0501 * x1)) - (0.0025 * y1)) + 0.0),304.5932569503784,29
(((((0.3932 * ((x1 ** 0.4) * (x2 ** 0.6))) + (0.0049 * x2)) + (0.0212 * x1)) - (0.0659 * y1)) + 0.0068),359.2121021747589,34
(((((0.5034 * ((x1 ** 0.3) * (x2 ** 0.2))) + (0.0438 * x2)) + (0.0057 * x1)) - (0.0385 * y1)) + 51.037),390.57806968688965,37
(((((0.4624 * ((x1 ** 0.5) * (x2 ** 0.3))) + (0.0484 * x2)) + (0.004 * x1)) - (0.0265 * y1)) + 0),348.7001702785492,33
(((((0.454 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0016 * x2)) + (0.0954 * x1)) - (0.0741 * y1)) - 0.0087),422.42242980003357,40
(((((0.3955 * ((x1 ** 0.1) * (x2 ** 0.7))) + (0.0549 * x2)) + (0.0879 * x1)) - (0.0483 * y1)) - 0.0073),532.0411479473114,50
(((((0.4642 * ((x1 ** 0.5) * (x2 ** 0.4))) + (0.0174 * x2)) + (0.0921 * x1)) - (0.0928 * y1)) + 0.0028),337.4635374546051,36
(((((0.3734 * ((x1 ** 0.4) * (x2 ** 0.6))) + (0.0205 * x2)) + (0.0647 * x1)) - (0.0167 * y1)) + 0.0213),306.80540466308594,33
(((((0.0922 * ((x1 ** 0.1) * (x2 ** 0.9))) + (0.3707 * x2)) + (0.2871 * x1)) - (0.0717 * y1)) - 0.0047),220.63004326820374,24
(((((0.5514 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.096 * x2)) + (0.0009 * x1)) - (0.005 * y1)) + 0.0535),259.9744601249695,29
(((((0.5286 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.097 * x2)) + (0.001 * x1)) - (0.0937 * y1)) - 0.0006),256.5122981071472,27
(((((0.0047 * ((x1 ** 0.3) * (x2 ** 0.1))) + (0.3866 * x2)) + (0.0949 * x1)) - (834.9 * y1)) + 0.034),254.3014154434204,28
(((((0.4614 * ((x1 ** 0.1) * (x2 ** 0.6))) + (0.0038 * x2)) + (0.0973 * x1)) - (0.0996 * y1)) + 0.0013),488.00010776519775,53
(((((0.4404 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0568 * x2)) + (0.0446 * x1)) - (0.0368 * y1)) + 0.0),288.7905352115631,31
(((((0.4068 * ((x1 ** 0.2) * (x2 ** 0.4))) + (0.0448 * x2)) + (0.0632 * x1)) - (0.0446 * y1)) + 0.0705),262.09853291511536,29
(((((0.0096 * ((x1 ** 0.1) * (x2 ** 0.4))) + (0.3087 * x2)) + (0.2046 * x1)) - (0.0939 * y1)) + 0.0075),269.88421750068665,29
