best_programs,time_used,gen_counts
-26.45 * x1 ** 0.3 * x2 ** 0.1 + 181.85 * x2 + -280.2 * x1 + -46.925 * y1 + 159.75,27.684022665023804,49
8.075 * x1 ** 0.4 * x2 ** 0.2 + 616.45 * x2 + -452.2 * x1 + -195.0 * y1 + -382.725,20.765608072280884,38
-407.475 * x1 ** 0.2 * x2 ** 0.2 + 500.75 * x2 + 469.0 * x1 + -754.75 * y1 + -170.625,45.49704360961914,83
449.125 * x1 ** 0.3 * x2 ** 0.1 + 336.6 * x2 + 156.925 * x1 + -190.825 * y1 + -302.875,27.907129049301147,50
-773.55 * x1 ** 0.2 * x2 ** 0.1 + 23.175 * x2 + 4.05 * x1 + -292.125 * y1 + 459.95,27.33016347885132,50
432.05 * x1 ** 0.2 * x2 ** 0.1 + -359.95 * x2 + -308.925 * x1 + -166.95 * y1 + 702.075,25.752938270568848,47
104.025 * x1 ** 0.3 * x2 ** 0.2 + 72.6 * x2 + 33.45 * x1 + -117.45 * y1 + 107.975,14.261436462402344,26
29.775 * x1 ** 0.1 * x2 ** 0.1 + -228.3 * x2 + 187.725 * x1 + -283.375 * y1 + 346.15,29.770100116729736,54
-337.75 * x1 ** 0.1 * x2 ** 0.3 + 427.9 * x2 + -446.175 * x1 + 638.1 * y1 + -303.175,28.547429084777832,52
587.7 * x1 ** 0.1 * x2 ** 0.1 + 65.1 * x2 + -23.975 * x1 + 706.2 * y1 + -554.775,15.936208248138428,29
8.0 * x1 ** 0.4 * x2 ** 0.3 + 446.075 * x2 + 59.05 * x1 + 402.975 * y1 + -511.175,21.40139627456665,39
244.175 * x1 ** 0.4 * x2 ** 0.2 + 215.125 * x2 + -244.975 * x1 + -306.1 * y1 + -296.45,17.505547046661377,32
182.875 * x1 ** 0.1 * x2 ** 0.2 + 55.75 * x2 + -618.45 * x1 + 346.725 * y1 + -207.225,25.557010650634766,44
493.85 * x1 ** 0.2 * x2 ** 0.4 + -666.375 * x2 + 556.175 * x1 + 383.325 * y1 + 773.8,16.762783527374268,30
353.15 * x1 ** 0.1 * x2 ** 0.3 + -602.15 * x2 + 26.55 * x1 + 40.55 * y1 + 67.6,11.92366623878479,21
-85.325 * x1 ** 0.1 * x2 ** 0.3 + 173.325 * x2 + 776.675 * x1 + -32.15 * y1 + -518.175,30.889909744262695,57
-31.85 * x1 ** 0.1 * x2 ** 0.2 + -313.3 * x2 + -708.3 * x1 + -675.175 * y1 + -815.325,12.641559839248657,23
800.375 * x1 ** 0.1 * x2 ** 0.1 + 239.8 * x2 + -573.175 * x1 + 139.725 * y1 + -63.775,39.04591464996338,71
393.425 * x1 ** 0.1 * x2 ** 0.3 + 476.425 * x2 + -130.025 * x1 + 260.0 * y1 + 540.9,22.431457042694092,41
231.475 * x1 ** 0.2 * x2 ** 0.1 + -12.975 * x2 + -120.125 * x1 + -441.4 * y1 + -673.6,28.71466374397278,52
214.875 * x1 ** 0.2 * x2 ** 0.1 + 139.025 * x2 + 709.4 * x1 + 787.225 * y1 + 226.5,31.26897883415222,57
199.025 * x1 ** 0.2 * x2 ** 0.1 + -316.3 * x2 + 198.975 * x1 + 81.175 * y1 + 179.95,29.15990114212036,53
102.15 * x1 ** 0.4 * x2 ** 0.3 + -24.575 * x2 + -280.9 * x1 + 63.4 * y1 + -14.05,18.53284978866577,34
-347.675 * x1 ** 0.1 * x2 ** 0.4 + 553.875 * x2 + 365.975 * x1 + 56.125 * y1 + -163.7,19.0828378200531,35
-143.0 * x1 ** 0.3 * x2 ** 0.3 + 36.9 * x2 + -26.725 * x1 + -244.25 * y1 + 87.625,22.52306318283081,41
-139.15 * x1 ** 0.1 * x2 ** 0.1 + -21.975 * x2 + 189.2 * x1 + -380.275 * y1 + 300.25,30.786345958709717,56
312.55 * x1 ** 0.1 * x2 ** 0.7 + -104.4 * x2 + 12.675 * x1 + -161.225 * y1 + -16.45,20.67873525619507,38
618.275 * x1 ** 0.1 * x2 ** 0.1 + -151.475 * x2 + 162.875 * x1 + -103.35 * y1 + -38.15,26.470157146453857,48
-435.225 * x1 ** 0.1 * x2 ** 0.3 + 37.925 * x2 + -178.15 * x1 + 680.775 * y1 + 667.65,19.385233402252197,35
-120.875 * x1 ** 0.3 * x2 ** 0.5 + -709.6 * x2 + -201.625 * x1 + 735.975 * y1 + -467.35,19.85309910774231,36
