best_programs,time_used,gen_counts
5.35 * x1 ** 0.2 * x2 ** 0.2 + 0.97 * x2 + -0.0 * x1 + 0.001 * y1 + 0.006,25.866660594940186,44
-0.01 * x1 ** 0.2 * x2 ** 0.6 + 0.03 * x2 + -0.506 * x1 + 0.001 * y1 + 0.001,14.306097030639648,25
0.071 * x1 ** 0.4 * x2 ** 0.2 + 0.074 * x2 + 0.332 * x1 + -0.0 * y1 + 0.002,18.33144998550415,32
0.419 * x1 ** 0.3 * x2 ** 0.4 + 0.0 * x2 + 0.062 * x1 + 9.12 * y1 + -0.013,14.879101514816284,26
-0.048 * x1 ** 0.2 * x2 ** 0.2 + -0.01 * x2 + 0.506 * x1 + 0.056 * y1 + 3030.0,36.73709726333618,64
0.001 * x1 ** 0.2 * x2 ** 0.4 + -0.767 * x2 + 85.4 * x1 + 0.0 * y1 + -0.01,15.950167655944824,28
-0.077 * x1 ** 0.2 * x2 ** 0.3 + 0.477 * x2 + -0.008 * x1 + 0.001 * y1 + -0.001,21.593099117279053,37
0.065 * x1 ** 0.1 * x2 ** 0.3 + 0.083 * x2 + -0.0 * x1 + -0.912 * y1 + -0.085,30.43767499923706,53
-0.825 * x1 ** 0.1 * x2 ** 0.4 + 0.0 * x2 + 0.158 * x1 + 0.1 * y1 + 0.001,24.772988080978394,43
0.0 * x1 ** 0.6 * x2 ** 0.3 + -0.007 * x2 + 0.0 * x1 + -0.009 * y1 + 0.001,22.98587441444397,40
0.001 * x1 ** 0.4 * x2 ** 0.1 + 0.738 * x2 + 0.025 * x1 + 9990.0 * y1 + -36.1,25.81805729866028,45
0.912 * x1 ** 0.3 * x2 ** 0.3 + 0.027 * x2 + -0.013 * x1 + 0.535 * y1 + 0.245,27.558094263076782,48
0.941 * x1 ** 0.1 * x2 ** 0.1 + 0.001 * x2 + 0.477 * x1 + -0.004 * y1 + 5.06,32.05576729774475,56
0.0 * x1 ** 0.6 * x2 ** 0.2 + -0.001 * x2 + 0.002 * x1 + 15.8 * y1 + 0.0,18.331430435180664,32
0.535 * x1 ** 0.4 * x2 ** 0.1 + 0.004 * x2 + 0.129 * x1 + -0.005 * y1 + 0.001,18.909202098846436,33
-0.448 * x1 ** 0.3 * x2 ** 0.2 + 0.274 * x2 + 0.0 * x1 + 0.941 * y1 + 0.03,16.649118900299072,29
-0.0 * x1 ** 0.2 * x2 ** 0.2 + 0.051 * x2 + 0.019 * x1 + -0.0 * y1 + -0.738,25.287115573883057,44
0.0 * x1 ** 0.5 * x2 ** 0.2 + 0.074 * x2 + -0.027 * x1 + 0.001 * y1 + 0.027,16.006969213485718,28
-0.002 * x1 ** 0.1 * x2 ** 0.1 + 99.9 * x2 + 0.004 * x1 + 0.033 * y1 + 0.01,17.746633768081665,31
477.0 * x1 ** 0.4 * x2 ** 0.4 + -7.09 * x2 + -0.088 * x1 + 0.216 * y1 + -0.068,32.67734670639038,57
-0.004 * x1 ** 0.1 * x2 ** 0.1 + -0.065 * x2 + 0.001 * x1 + -7.96 * y1 + 0.912,16.576927423477173,29
912.0 * x1 ** 0.2 * x2 ** 0.1 + -0.001 * x2 + 0.68 * x1 + 0.001 * y1 + 0.004,25.92303490638733,45
0.0 * x1 ** 0.2 * x2 ** 0.4 + 0.016 * x2 + 0.045 * x1 + -0.0 * y1 + 0.187,24.050346612930298,42
0.025 * x1 ** 0.3 * x2 ** 0.3 + -0.094 * x2 + 0.0 * x1 + -0.005 * y1 + -0.0,22.929575443267822,40
0.088 * x1 ** 0.2 * x2 ** 0.1 + 0.036 * x2 + 0.0 * x1 + 0.001 * y1 + 5.93,19.555535316467285,34
0.01 * x1 ** 0.2 * x2 ** 0.1 + -0.091 * x2 + 0.39 * x1 + 0.419 * y1 + -0.008,25.359374523162842,44
0.0 * x1 ** 0.1 * x2 ** 0.3 + 0.088 * x2 + 0.006 * x1 + -0.506 * y1 + -0.796,12.678903341293335,22
0.187 * x1 ** 0.3 * x2 ** 0.3 + 0.053 * x2 + -0.0 * x1 + -0.506 * y1 + 0.001,39.059871673583984,68
651.0 * x1 ** 0.2 * x2 ** 0.1 + 0.361 * x2 + -0.027 * x1 + 0.001 * y1 + 0.071,22.425055503845215,39
-187.0 * x1 ** 0.3 * x2 ** 0.1 + 0.042 * x2 + -0.651 * x1 + -0.006 * y1 + -0.062,32.649662494659424,57
