best_programs,time_used,gen_counts
(((((0.4515 * ((x1 ** 0.5) * (x2 ** 0.3))) + (0.0929 * x2)) + (0.0731 * x1)) - (0.0184 * y1)) - 0.0059),275.1995403766632,27
(((((0.7511 * ((x1 ** 0.2) * (x2 ** 0.1))) + (0.0892 * x2)) + (0.0095 * x1)) - (0.4189 * y1)) - 0.0034),445.3160548210144,43
(((((0.0857 * ((x1 ** 0.2) * (x2 ** 0.7))) + (0.1155 * x2)) + (0.3896 * x1)) - (0.572 * y1)) + 0.0426),632.8524022102356,61
(((((0.223 * ((x1 ** 0.4) * (x2 ** 0.2))) + (0.0015 * x2)) + (0.0099 * x1)) - (0.2545 * y1)) - 0.0059),232.78668928146362,23
(((((0.9188 * ((x1 ** 0.2) * (x2 ** 0.1))) + (0.009 * x2)) + (0.5578 * x1)) - (0.5804 * y1)) - 0.0662),432.8422796726227,42
(((((0.8337 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0375 * x2)) + (0.0481 * x1)) - (0.5219 * y1)) - 0.0019),479.564257144928,47
(((((0.9005 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0021 * x2)) + (0.0079 * x1)) - (0.5218 * y1)) + 0.0077),563.0718026161194,55
(((((0.7812 * ((x1 ** 0.4) * (x2 ** 0.3))) + (0.0069 * x2)) + (0.0043 * x1)) - (0.6087 * y1)) + 0.047),457.4767527580261,45
(((((0.4898 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0 * x2)) + (0.0589 * x1)) - (0.068 * y1)) - 0.0002),271.27241587638855,27
(((((0.6011 * ((x1 ** 0.5) * (x2 ** 0.2))) + (0.0138 * x2)) + (0.0 * x1)) - (0.9569 * y1)) + 0.0),270.6032431125641,27
(((((0.614 * ((x1 ** 0.2) * (x2 ** 0.2))) + (0.0 * x2)) + (0.0 * x1)) - (0.0552 * y1)) + 0.0383),208.47163677215576,21
(((((0.5636 * ((x1 ** 0.2) * (x2 ** 0.4))) + (0.0 * x2)) + (0.0816 * x1)) - (0.009 * y1)) - 0.0021),280.7528190612793,28
(((((0.8941 * ((x1 ** 0.1) * (x2 ** 0.2))) + (0.0 * x2)) + (0.0047 * x1)) - (0.4943 * y1)) + 0.0),501.6764485836029,49
(((((0.4924 * ((x1 ** 0.4) * (x2 ** 0.1))) + (0.3283 * x2)) + (0.0689 * x1)) - (0.7021 * y1)) + 0.0057),270.4202618598938,27
(((((0.8304 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0816 * x2)) + (0.0095 * x1)) - (0.7126 * y1)) + 0.0248),406.7163305282593,40
(((((0.99 * ((x1 ** 0.2) * (x2 ** 0.4))) + (0.0007 * x2)) + (0.005 * x1)) - (0.8234 * y1)) - 0.0),416.4456877708435,41
(((((0.758 * ((x1 ** 0.6) * (x2 ** 0.4))) + (0.015 * x2)) + (0.0333 * x1)) - (0.7038 * y1)) + 0.0033),448.21050333976746,44
(((((0.8553 * ((x1 ** 0.2) * (x2 ** 0.3))) + (0.0182 * x2)) + (0.0016 * x1)) - (68.027 * y1)) + 0.0063),397.43593072891235,39
(((((0.8934 * ((x1 ** 0.4) * (x2 ** 0.4))) + (0.0056 * x2)) + (0.0658 * x1)) - (0.8338 * y1)) + 3.369),375.6554629802704,37
(((((0.9705 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0009 * x2)) + (0.0 * x1)) - (0.7329 * y1)) + 59.932),426.80567693710327,42
(((((0.9317 * ((x1 ** 0.4) * (x2 ** 0.2))) + (0.0069 * x2)) + (0.0058 * x1)) - (0.9123 * y1)) + 0.0115),395.73950719833374,39
(((((0.8472 * ((x1 ** 0.4) * (x2 ** 0.5))) + (0.0329 * x2)) + (0.0028 * x1)) - (0.7463 * y1)) + 0.0033),574.9825518131256,56
(((((0.5285 * ((x1 ** 0.1) * (x2 ** 0.6))) + (0.0453 * x2)) + (0.1389 * x1)) - (0.3963 * y1)) - 0.0094),407.61471033096313,40
(((((0.5884 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0 * x2)) + (0.008 * x1)) - (0.5207 * y1)) - 0.0014),301.7586467266083,30
(((((0.83 * ((x1 ** 0.3) * (x2 ** 0.6))) + (0.0 * x2)) + (0.002 * x1)) - (0.6122 * y1)) + 0.004),240.38142561912537,24
(((((0.929 * ((x1 ** 0.3) * (x2 ** 0.5))) + (47.192 * x2)) + (0.0086 * x1)) - (0.768 * y1)) + 0.0086),458.23621344566345,45
(((((0.7319 * ((x1 ** 0.5) * (x2 ** 0.2))) + (0.0728 * x2)) + (0.0054 * x1)) - (0.5284 * y1)) + 0.0401),417.88208389282227,41
(((((0.5854 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0079 * x2)) + (0.0073 * x1)) - (0.79 * y1)) + 0.0144),396.1114978790283,39
(((((0.7078 * ((x1 ** 0.2) * (x2 ** 0.3))) + (0.0621 * x2)) + (5.2737 * x1)) - (0.4388 * y1)) - 0.0095),428.12167835235596,42
(((((0.3122 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0741 * x2)) + (0.0082 * x1)) - (0.7027 * y1)) + 0.0245),281.84211134910583,28
