best_programs,time_used,gen_counts
0.002 * x1 ** 0.3 * x2 ** 0.4 + -0.0 * x2 + 0.001 * x1 + -0.001 * y1 + 0.0,21.40845274925232,35
0.027 * x1 ** 0.1 * x2 ** 0.4 + 1290.0 * x2 + -0.009 * x1 + 0.002 * y1 + 1290.0,17.529637813568115,28
0.0 * x1 ** 0.5 * x2 ** 0.4 + 0.005 * x2 + 0.01 * x1 + 0.004 * y1 + -0.419,24.940796852111816,42
0.004 * x1 ** 0.2 * x2 ** 0.4 + -0.088 * x2 + 0.019 * x1 + 9.41 * y1 + 0.001,22.98190140724182,39
0.001 * x1 ** 0.8 * x2 ** 0.2 + 0.361 * x2 + -0.004 * x1 + 0.025 * y1 + 0.535,20.57248067855835,35
0.593 * x1 ** 0.1 * x2 ** 0.2 + -6.51 * x2 + 0.0 * x1 + -0.003 * y1 + 0.097,27.38706135749817,45
-0.1 * x1 ** 0.3 * x2 ** 0.3 + -0.062 * x2 + 0.738 * x1 + 0.004 * y1 + -0.003,22.507915019989014,38
0.0 * x1 ** 0.1 * x2 ** 0.3 + -0.535 * x2 + 0.08 * x1 + 0.68 * y1 + -0.001,24.113579511642456,41
0.048 * x1 ** 0.1 * x2 ** 0.7 + -0.003 * x2 + -0.001 * x1 + -0.001 * y1 + 0.274,14.153976917266846,24
0.0 * x1 ** 0.2 * x2 ** 0.2 + 5.06 * x2 + -0.009 * x1 + 0.0 * y1 + 0.071,25.273510456085205,43
-912.0 * x1 ** 0.3 * x2 ** 0.1 + 622.0 * x2 + 0.051 * x1 + 3030.0 * y1 + -0.056,24.753934144973755,42
0.274 * x1 ** 0.1 * x2 ** 0.1 + -65.1 * x2 + -0.003 * x1 + 0.009 * y1 + 0.001,16.44393277168274,28
0.001 * x1 ** 0.5 * x2 ** 0.3 + 0.1 * x2 + -0.001 * x1 + -0.008 * y1 + 0.001,14.209896326065063,24
0.912 * x1 ** 0.3 * x2 ** 0.5 + 0.001 * x2 + -0.013 * x1 + 0.593 * y1 + 0.0,17.59995174407959,30
-0.245 * x1 ** 0.1 * x2 ** 0.3 + -0.0 * x2 + 0.01 * x1 + -0.001 * y1 + -0.059,20.70042109489441,35
0.088 * x1 ** 0.4 * x2 ** 0.1 + -0.005 * x2 + -0.039 * x1 + 0.062 * y1 + -0.274,32.325758934020996,55
0.001 * x1 ** 0.1 * x2 ** 0.3 + 535.0 * x2 + 0.0 * x1 + 0.01 * y1 + 0.1,22.949994325637817,39
-0.091 * x1 ** 0.3 * x2 ** 0.1 + 0.091 * x2 + -0.1 * x1 + -0.001 * y1 + 0.535,32.99003195762634,56
0.016 * x1 ** 0.4 * x2 ** 0.2 + -0.0 * x2 + -0.002 * x1 + -0.535 * y1 + 0.056,19.99827265739441,34
-0.074 * x1 ** 0.2 * x2 ** 0.1 + 0.004 * x2 + 0.077 * x1 + -0.009 * y1 + 0.009,27.10582447052002,46
0.045 * x1 ** 0.1 * x2 ** 0.3 + -0.001 * x2 + 0.854 * x1 + 0.0 * y1 + 0.002,30.635289669036865,52
0.0 * x1 ** 0.6 * x2 ** 0.2 + 0.022 * x2 + -0.027 * x1 + -0.001 * y1 + -0.796,17.70639729499817,30
-0.005 * x1 ** 0.2 * x2 ** 0.5 + -0.854 * x2 + 0.077 * x1 + 0.0 * y1 + 0.506,16.513977527618408,28
0.332 * x1 ** 0.1 * x2 ** 0.3 + 0.03 * x2 + -0.303 * x1 + -0.004 * y1 + -0.0,29.442870378494263,50
0.006 * x1 ** 0.3 * x2 ** 0.2 + 216.0 * x2 + 0.008 * x1 + -1870.0 * y1 + -0.004,14.708720207214355,25
-0.0 * x1 ** 0.3 * x2 ** 0.3 + -0.274 * x2 + -0.01 * x1 + 0.001 * y1 + 0.071,19.055163383483887,32
0.053 * x1 ** 0.2 * x2 ** 0.2 + -0.083 * x2 + 0.001 * x1 + 0.004 * y1 + 0.042,26.578571557998657,45
-0.001 * x1 ** 0.1 * x2 ** 0.5 + -0.0 * x2 + 0.083 * x1 + 0.001 * y1 + -10,42.82359719276428,72
0.003 * x1 ** 0.2 * x2 ** 0.3 + 0.767 * x2 + 0.0 * x1 + 6.8 * y1 + 564.0,24.178135871887207,41
-0.245 * x1 ** 0.2 * x2 ** 0.4 + -738.0 * x2 + 0.0 * x1 + -0.068 * y1 + 0.332,22.78577709197998,38
