best_programs,time_used,gen_counts
(((((0.4498 * ((x1 ** 0.2) * (x2 ** 0.6))) + (0.0047 * x2)) + (0.0979 * x1)) - (0.0874 * y1)) + 0.0),306.5744426250458,30
(((((0.201 * ((x1 ** 0.2) * (x2 ** 0.7))) + (0.0 * x2)) + (0.0464 * x1)) - (0.0125 * y1)) + 0.0445),263.17597103118896,26
(((((0.4817 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0084 * x2)) + (0.2306 * x1)) - (0.0509 * y1)) + 0.0879),326.88948488235474,32
(((((0.2576 * ((x1 ** 0.6) * (x2 ** 0.2))) + (9.5499 * x2)) + (0.0973 * x1)) - (0.0623 * y1)) - 0.0),243.28323197364807,24
(((((0.4777 * ((x1 ** 0.4) * (x2 ** 0.5))) + (0.0051 * x2)) + (0.0922 * x1)) - (0.022 * y1)) + 0.0),264.68783807754517,26
(((((0.003 * ((x1 ** 0.5) * (x2 ** 0.5))) + (0.239 * x2)) + (0.2332 * x1)) - (0.6872 * y1)) + 0.0438),328.3391213417053,32
(((((0.5771 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0966 * x2)) + (0.0218 * x1)) - (0.0355 * y1)) + 0.0),369.54800963401794,36
(((((0.0893 * ((x1 ** 0.3) * (x2 ** 0.2))) + (0.2997 * x2)) + (0.0034 * x1)) - (0.0761 * y1)) + 0.0758),306.4889943599701,30
(((((0.5828 * ((x1 ** 0.4) * (x2 ** 0.4))) + (0.0766 * x2)) + (0.0046 * x1)) - (0.3148 * y1)) + 0.0079),263.5252206325531,26
(((((0.4655 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0057 * x2)) + (0.0442 * x1)) - (0.0601 * y1)) + 0.0),253.51480984687805,25
(((((0.6343 * ((x1 ** 0.2) * (x2 ** 0.2))) + (0.0002 * x2)) + (0.0642 * x1)) - (0.0988 * y1)) + 0.0147),306.2187213897705,30
(((((0.363 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0689 * x2)) + (0.0971 * x1)) - (0.0256 * y1)) + 0.0),254.96518468856812,25
(((((0.4335 * ((x1 ** 0.3) * (x2 ** 0.6))) + (0.0031 * x2)) + (825.28 * x1)) - (4.4175 * y1)) + 0.0047),326.7904918193817,32
(((((0.2082 * ((x1 ** 0.6) * (x2 ** 0.2))) + (0.0028 * x2)) + (0.0095 * x1)) - (0.0413 * y1)) + 0.0435),328.2902338504791,32
(((((0.4549 * ((x1 ** 0.3) * (x2 ** 0.1))) + (0.0293 * x2)) + (179.05 * x1)) - (0.0081 * y1)) + 0.0063),337.5233356952667,33
(((((0.5047 * ((x1 ** 0.2) * (x2 ** 0.2))) + (0.0004 * x2)) + (0.0076 * x1)) - (0.0052 * y1)) + 0.0019),264.65749955177307,26
(((((0.0549 * ((x1 ** 0.4) * (x2 ** 0.3))) + (0.3559 * x2)) + (0.1167 * x1)) - (0.0236 * y1)) - 0.0158),316.1608815193176,31
(((((0.5517 * ((x1 ** 0.3) * (x2 ** 0.7))) + (0.0043 * x2)) + (0.0044 * x1)) - (0.0533 * y1)) + 0.096),233.92043924331665,23
(((((0.4662 * ((x1 ** 0.4) * (x2 ** 0.1))) + (0.0056 * x2)) + (0.003 * x1)) - (0.0017 * y1)) + 0.0067),284.54471254348755,28
(((((0.5196 * ((x1 ** 0.2) * (x2 ** 0.4))) + (0.0098 * x2)) + (0.0243 * x1)) - (0.0082 * y1)) - 0.0036),285.49945998191833,28
(((((0.781 * ((x1 ** 0.3) * (x2 ** 0.6))) + (0.0419 * x2)) + (0.0828 * x1)) - (0.069 * y1)) - 0.0049),306.6249580383301,30
(((((0.4331 * ((x1 ** 0.1) * (x2 ** 0.5))) + (0.0204 * x2)) + (0.0916 * x1)) - (0.0062 * y1)) + 0.0591),275.11136746406555,27
(((((0.576 * ((x1 ** 0.5) * (x2 ** 0.5))) + (0.0 * x2)) + (0.0019 * x1)) - (0.2203 * y1)) - 0.0005),443.1572518348694,43
(((((0.4451 * ((x1 ** 0.4) * (x2 ** 0.5))) + (0.0083 * x2)) + (0.0068 * x1)) - (0.0197 * y1)) - 0.0048),286.2762508392334,28
(((((0.5084 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0041 * x2)) + (0.0012 * x1)) - (51.284 * y1)) + 0.0684),274.8044333457947,27
(((((0.278 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0042 * x2)) + (151.9 * x1)) - (0.007 * y1)) - 0.0322),360.32023572921753,35
(((((0.3605 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0054 * x2)) + (0.0596 * x1)) - (0.8892 * y1)) - 0.0039),475.7526032924652,46
(((((0.5915 * ((x1 ** 0.1) * (x2 ** 0.4))) + (1.0757 * x2)) + (0.0068 * x1)) - (0.0087 * y1)) - 0.0971),265.3823981285095,26
(((((0.4524 * ((x1 ** 0.5) * (x2 ** 0.4))) + (0.0067 * x2)) + (0.0053 * x1)) - (0.037 * y1)) + 0.0875),360.32329869270325,35
(((((0.0096 * ((x1 ** 0.3) * (x2 ** 0.2))) + (0.2862 * x2)) + (0.1787 * x1)) - (0.0035 * y1)) + 0.0071),412.6832239627838,40
