best_programs,time_used,gen_counts
-446.125 * x1 ** 0.2 * x2 ** 0.1 + -368.2 * x2 + -223.875 * x1 + -21.45 * y1 + 52.1,23.41916012763977,40
44.95 * x1 ** 0.2 * x2 ** 0.1 + 408.275 * x2 + 197.25 * x1 + 657.65 * y1 + -749.05,28.491995096206665,50
-207.075 * x1 ** 0.1 * x2 ** 0.1 + -266.525 * x2 + 139.025 * x1 + 332.175 * y1 + 195.325,13.741816997528076,25
745.925 * x1 ** 0.1 * x2 ** 0.1 + 137.325 * x2 + 673.975 * x1 + 516.775 * y1 + -102.8,17.607975959777832,32
121.975 * x1 ** 0.2 * x2 ** 0.2 + 102.7 * x2 + 187.575 * x1 + -108.7 * y1 + -402.25,20.751620292663574,38
-145.05 * x1 ** 0.1 * x2 ** 0.1 + -718.9 * x2 + -476.825 * x1 + 563.825 * y1 + -188.5,18.593608379364014,34
310.325 * x1 ** 0.1 * x2 ** 0.3 + 25.725 * x2 + -106.45 * x1 + -656.375 * y1 + -60.55,17.115578413009644,31
542.375 * x1 ** 0.3 * x2 ** 0.2 + 3.025 * x2 + -406.025 * x1 + -330.25 * y1 + -363.15,19.016571521759033,33
144.6 * x1 ** 0.1 * x2 ** 0.2 + -110.525 * x2 + 341.625 * x1 + 202.9 * y1 + -165.6,19.44537925720215,35
215.925 * x1 ** 0.3 * x2 ** 0.4 + -56.1 * x2 + -155.15 * x1 + -132.175 * y1 + 341.925,17.947859525680542,33
547.6 * x1 ** 0.3 * x2 ** 0.2 + -28.525 * x2 + 113.625 * x1 + 710.825 * y1 + 424.825,16.82608389854431,31
-241.3 * x1 ** 0.3 * x2 ** 0.1 + 228.35 * x2 + 262.525 * x1 + 184.1 * y1 + -180.225,16.747076988220215,31
762.475 * x1 ** 0.4 * x2 ** 0.2 + 331.15 * x2 + -440.675 * x1 + 176.725 * y1 + -237.25,13.555009126663208,25
101.85 * x1 ** 0.1 * x2 ** 0.2 + -40.3 * x2 + 656.7 * x1 + 701.825 * y1 + -635.375,27.697075843811035,51
-151.75 * x1 ** 0.1 * x2 ** 0.1 + -786.4 * x2 + -403.8 * x1 + 48.725 * y1 + -112.35,40.588154554367065,75
-267.825 * x1 ** 0.1 * x2 ** 0.1 + 279.425 * x2 + -491.675 * x1 + -358.025 * y1 + 202.25,14.06152629852295,26
17.075 * x1 ** 0.1 * x2 ** 0.1 + 13.85 * x2 + -522.6 * x1 + 370.175 * y1 + 144.475,20.68034076690674,38
-12.525 * x1 ** 0.3 * x2 ** 0.1 + -625.975 * x2 + -601.5 * x1 + -241.7 * y1 + -256.6,24.52431011199951,45
170.75 * x1 ** 0.1 * x2 ** 0.1 + -483.575 * x2 + -203.4 * x1 + 397.1 * y1 + -154.125,26.29858899116516,48
-555.5 * x1 ** 0.3 * x2 ** 0.1 + 294.025 * x2 + -309.05 * x1 + 570.25 * y1 + 275.75,31.01386594772339,57
-107.65 * x1 ** 0.1 * x2 ** 0.1 + 365.425 * x2 + -271.45 * x1 + -114.65 * y1 + 110.0,22.451988697052002,41
-566.05 * x1 ** 0.3 * x2 ** 0.2 + 124.3 * x2 + 30.55 * x1 + 73.975 * y1 + 741.125,29.159674167633057,53
318.325 * x1 ** 0.1 * x2 ** 0.1 + -488.6 * x2 + 398.65 * x1 + 665.575 * y1 + 328.775,15.463258981704712,28
773.275 * x1 ** 0.1 * x2 ** 0.2 + -180.55 * x2 + -278.825 * x1 + -723.525 * y1 + 396.2,34.23713731765747,62
99.375 * x1 ** 0.1 * x2 ** 0.8 + -149.325 * x2 + -456.75 * x1 + 303.0 * y1 + 343.8,24.6655375957489,45
-87.45 * x1 ** 0.3 * x2 ** 0.1 + 41.45 * x2 + 97.6 * x1 + -288.35 * y1 + -708.9,36.641523599624634,65
176.375 * x1 ** 0.4 * x2 ** 0.2 + -61.25 * x2 + 246.375 * x1 + 251.9 * y1 + -197.35,13.823725938796997,25
-665.425 * x1 ** 0.3 * x2 ** 0.1 + -8.875 * x2 + 192.95 * x1 + 302.275 * y1 + -312.35,18.11583638191223,33
-279.95 * x1 ** 0.3 * x2 ** 0.1 + 147.125 * x2 + 46.675 * x1 + 139.35 * y1 + -525.3,24.776897430419922,45
-441.275 * x1 ** 0.1 * x2 ** 0.1 + 185.725 * x2 + -16.375 * x1 + -420.575 * y1 + 460.225,23.294192790985107,42
