best_programs,time_used,gen_counts
(((((0.8281 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0117 * x2)) + (0.0 * x1)) - (0.3952 * y1)) - 0.0085),392.0954895019531,37
(((((0.6241 * ((x1 ** 0.3) * (x2 ** 0.2))) + (0.0039 * x2)) + (0 * x1)) - (0.2273 * y1)) + 0.0697),259.96293592453003,25
(((((0.8403 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0041 * x2)) + (0.0972 * x1)) - (0.7722 * y1)) + 0.0008),368.3035497665405,35
(((((0.706 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0 * x2)) + (0.0101 * x1)) - (0.4642 * y1)) + 0.0906),520.8779356479645,49
(((((0.7346 * ((x1 ** 0.1) * (x2 ** 0.2))) + (0.0 * x2)) + (0.0 * x1)) - (0.4426 * y1)) + 0),282.08493161201477,27
(((((0.4316 * ((x1 ** 0.5) * (x2 ** 0.5))) + (0.0 * x2)) + (0.0405 * x1)) - (0.08 * y1)) - 0.0),325.3109805583954,31
(((((0.6808 * ((x1 ** 0.1) * (x2 ** 0.5))) + (0.0068 * x2)) + (0.293 * x1)) - (0.851 * y1)) - 0.0),336.22910380363464,32
(((((0.8216 * ((x1 ** 0.1) * (x2 ** 0.2))) + (0.0036 * x2)) + (0.0941 * x1)) - (0.8076 * y1)) - 0.0063),292.6675498485565,28
(((((0.8989 * ((x1 ** 0.4) * (x2 ** 0.4))) + (0.005 * x2)) + (0.0661 * x1)) - (0.3667 * y1)) - 0.0037),281.5596158504486,27
(((((0.5977 * ((x1 ** 0.1) * (x2 ** 0.3))) + (0.0193 * x2)) + (0.0092 * x1)) - (0.0375 * y1)) + 0.0013),228.37039995193481,22
(((((0.5937 * ((x1 ** 0.2) * (x2 ** 0.3))) + (0.0016 * x2)) + (0.0008 * x1)) - (0.0894 * y1)) + 0.0),347.3309135437012,33
(((((0.8931 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0 * x2)) + (0.0354 * x1)) - (0.6629 * y1)) + 0.0026),552.0094442367554,52
(((((0.5361 * ((x1 ** 0.3) * (x2 ** 0.2))) + (0.0828 * x2)) + (0.0 * x1)) - (0.0726 * y1)) + 0.0),401.25348377227783,38
(((((0.9187 * ((x1 ** 0.2) * (x2 ** 0.2))) + (0.0677 * x2)) + (0.0098 * x1)) - (0.8746 * y1)) + 0.0051),324.38059854507446,31
(((((0.5063 * ((x1 ** 0.1) * (x2 ** 0.4))) + (0.0948 * x2)) + (0.0182 * x1)) - (0.0217 * y1)) - 0.0498),272.2415690422058,26
(((((0.7248 * ((x1 ** 0.4) * (x2 ** 0.4))) + (0.0517 * x2)) + (0 * x1)) - (0.0257 * y1)) + 0.0005),368.4382314682007,35
(((((0.5276 * ((x1 ** 0.3) * (x2 ** 0.1))) + (0.0661 * x2)) + (0.0092 * x1)) - (0.0791 * y1)) + 0.0215),261.3737533092499,25
(((((0.9521 * ((x1 ** 0.2) * (x2 ** 0.2))) + (0.7289 * x2)) + (0.0017 * x1)) - (0.7854 * y1)) - 0.0037),336.78064608573914,32
(((((0.759 * ((x1 ** 0.1) * (x2 ** 0.1))) + (0.0074 * x2)) + (0.0544 * x1)) - (0.5647 * y1)) - 0.0492),357.74381589889526,34
(((((0.527 * ((x1 ** 0.1) * (x2 ** 0.5))) + (0.0087 * x2)) + (0.0599 * x1)) - (0.3488 * y1)) - 0.009),325.9560537338257,31
(((((0.6053 * ((x1 ** 0.1) * (x2 ** 0.2))) + (0.0404 * x2)) + (0.0067 * x1)) - (0.0891 * y1)) - 0.0),250.17318320274353,24
(((((0.5869 * ((x1 ** 0.4) * (x2 ** 0.2))) + (0.0135 * x2)) + (0 * x1)) - (0.0868 * y1)) - 0.0),271.81402683258057,26
(((((0.9857 * ((x1 ** 0.3) * (x2 ** 0.4))) + (0.0032 * x2)) + (0.0071 * x1)) - (0.7299 * y1)) - 0.0933),444.45081901550293,42
(((((0.5322 * ((x1 ** 0.2) * (x2 ** 0.5))) + (0.0055 * x2)) + (0.0174 * x1)) - (0.0031 * y1)) - 356.16),261.73997235298157,25
(((((0.6764 * ((x1 ** 0.3) * (x2 ** 0.3))) + (0.0043 * x2)) + (0.0047 * x1)) - (4.134 * y1)) + 0.009),313.7383179664612,30
(((((0.5961 * ((x1 ** 0.2) * (x2 ** 0.3))) + (0.0661 * x2)) + (0.007 * x1)) - (0.3187 * y1)) + 0.0469),272.4913465976715,26
(((((0.5795 * ((x1 ** 0.2) * (x2 ** 0.1))) + (0.0077 * x2)) + (265.1 * x1)) - (0.0024 * y1)) - 0.0),260.5391323566437,25
(((((0.9445 * ((x1 ** 0.3) * (x2 ** 0.5))) + (0.0023 * x2)) + (0.0671 * x1)) - (0.0846 * y1)) + 0.0049),228.7222080230713,22
(((((0.609 * ((x1 ** 0.2) * (x2 ** 0.1))) + (0.0002 * x2)) + (0.0993 * x1)) - (0.2861 * y1)) + 0.0009),282.9495937824249,27
(((((0.6257 * ((x1 ** 0.1) * (x2 ** 0.4))) + (0.0022 * x2)) + (0 * x1)) - (0.438 * y1)) + 0.0065),249.81385111808777,24
